scenario,crim_pos,crim_strat,crim_bounded_rat,crim_max_diverge,pol_strat,pol_guarding,Police_entrance,units,P_multiple_at_station
5287,one_line,furthest,True,3,surround,station_exit,side,5,5
5288,one_line,furthest,True,3,surround,station_exit,side,5,10
5289,one_line,furthest,True,3,surround,station_exit,side,10,2
5290,one_line,furthest,True,3,surround,station_exit,side,10,5
5291,one_line,furthest,True,3,surround,station_exit,side,10,10
5292,one_line,furthest,True,6,furthest,metro_platform,main,3,2
5293,one_line,furthest,True,6,furthest,metro_platform,main,3,5
5294,one_line,furthest,True,6,furthest,metro_platform,main,3,10
5295,one_line,furthest,True,6,furthest,metro_platform,main,5,2
5296,one_line,furthest,True,6,furthest,metro_platform,main,5,5
5297,one_line,furthest,True,6,furthest,metro_platform,main,5,10
5298,one_line,furthest,True,6,furthest,metro_platform,main,10,2
5299,one_line,furthest,True,6,furthest,metro_platform,main,10,5
5300,one_line,furthest,True,6,furthest,metro_platform,main,10,10
5301,one_line,furthest,True,6,furthest,metro_platform,side,3,2
5302,one_line,furthest,True,6,furthest,metro_platform,side,3,5
5303,one_line,furthest,True,6,furthest,metro_platform,side,3,10
5304,one_line,furthest,True,6,furthest,metro_platform,side,5,2
5305,one_line,furthest,True,6,furthest,metro_platform,side,5,5
5306,one_line,furthest,True,6,furthest,metro_platform,side,5,10
5307,one_line,furthest,True,6,furthest,metro_platform,side,10,2
5308,one_line,furthest,True,6,furthest,metro_platform,side,10,5
5309,one_line,furthest,True,6,furthest,metro_platform,side,10,10
5310,one_line,furthest,True,6,furthest,station_exit,main,3,2
5311,one_line,furthest,True,6,furthest,station_exit,main,3,5
5312,one_line,furthest,True,6,furthest,station_exit,main,3,10
5313,one_line,furthest,True,6,furthest,station_exit,main,5,2
5314,one_line,furthest,True,6,furthest,station_exit,main,5,5
5315,one_line,furthest,True,6,furthest,station_exit,main,5,10
5316,one_line,furthest,True,6,furthest,station_exit,main,10,2
5317,one_line,furthest,True,6,furthest,station_exit,main,10,5
5318,one_line,furthest,True,6,furthest,station_exit,main,10,10
5319,one_line,furthest,True,6,furthest,station_exit,side,3,2
5320,one_line,furthest,True,6,furthest,station_exit,side,3,5
5321,one_line,furthest,True,6,furthest,station_exit,side,3,10
5322,one_line,furthest,True,6,furthest,station_exit,side,5,2
5323,one_line,furthest,True,6,furthest,station_exit,side,5,5
5324,one_line,furthest,True,6,furthest,station_exit,side,5,10
5325,one_line,furthest,True,6,furthest,station_exit,side,10,2
5326,one_line,furthest,True,6,furthest,station_exit,side,10,5
5327,one_line,furthest,True,6,furthest,station_exit,side,10,10
5328,one_line,furthest,True,6,largest,metro_platform,main,3,2
5329,one_line,furthest,True,6,largest,metro_platform,main,3,5
5330,one_line,furthest,True,6,largest,metro_platform,main,3,10
5331,one_line,furthest,True,6,largest,metro_platform,main,5,2
5332,one_line,furthest,True,6,largest,metro_platform,main,5,5
5333,one_line,furthest,True,6,largest,metro_platform,main,5,10
5334,one_line,furthest,True,6,largest,metro_platform,main,10,2
5335,one_line,furthest,True,6,largest,metro_platform,main,10,5
5336,one_line,furthest,True,6,largest,metro_platform,main,10,10
5337,one_line,furthest,True,6,largest,metro_platform,side,3,2
5338,one_line,furthest,True,6,largest,metro_platform,side,3,5
5339,one_line,furthest,True,6,largest,metro_platform,side,3,10
5340,one_line,furthest,True,6,largest,metro_platform,side,5,2
5341,one_line,furthest,True,6,largest,metro_platform,side,5,5
5342,one_line,furthest,True,6,largest,metro_platform,side,5,10
5343,one_line,furthest,True,6,largest,metro_platform,side,10,2
5344,one_line,furthest,True,6,largest,metro_platform,side,10,5
5345,one_line,furthest,True,6,largest,metro_platform,side,10,10
5346,one_line,furthest,True,6,largest,station_exit,main,3,2
5347,one_line,furthest,True,6,largest,station_exit,main,3,5
5348,one_line,furthest,True,6,largest,station_exit,main,3,10
5349,one_line,furthest,True,6,largest,station_exit,main,5,2
5350,one_line,furthest,True,6,largest,station_exit,main,5,5
5351,one_line,furthest,True,6,largest,station_exit,main,5,10
5352,one_line,furthest,True,6,largest,station_exit,main,10,2
5353,one_line,furthest,True,6,largest,station_exit,main,10,5
5354,one_line,furthest,True,6,largest,station_exit,main,10,10
5355,one_line,furthest,True,6,largest,station_exit,side,3,2
5356,one_line,furthest,True,6,largest,station_exit,side,3,5
5357,one_line,furthest,True,6,largest,station_exit,side,3,10
5358,one_line,furthest,True,6,largest,station_exit,side,5,2
5359,one_line,furthest,True,6,largest,station_exit,side,5,5
5360,one_line,furthest,True,6,largest,station_exit,side,5,10
5361,one_line,furthest,True,6,largest,station_exit,side,10,2
5362,one_line,furthest,True,6,largest,station_exit,side,10,5
5363,one_line,furthest,True,6,largest,station_exit,side,10,10
5364,one_line,furthest,True,6,surround,metro_platform,main,3,2
5365,one_line,furthest,True,6,surround,metro_platform,main,3,5
5366,one_line,furthest,True,6,surround,metro_platform,main,3,10
5367,one_line,furthest,True,6,surround,metro_platform,main,5,2
5368,one_line,furthest,True,6,surround,metro_platform,main,5,5
5369,one_line,furthest,True,6,surround,metro_platform,main,5,10
5370,one_line,furthest,True,6,surround,metro_platform,main,10,2
5371,one_line,furthest,True,6,surround,metro_platform,main,10,5
5372,one_line,furthest,True,6,surround,metro_platform,main,10,10
5373,one_line,furthest,True,6,surround,metro_platform,side,3,2
5374,one_line,furthest,True,6,surround,metro_platform,side,3,5
5375,one_line,furthest,True,6,surround,metro_platform,side,3,10
5376,one_line,furthest,True,6,surround,metro_platform,side,5,2
5377,one_line,furthest,True,6,surround,metro_platform,side,5,5
5378,one_line,furthest,True,6,surround,metro_platform,side,5,10
5379,one_line,furthest,True,6,surround,metro_platform,side,10,2
5380,one_line,furthest,True,6,surround,metro_platform,side,10,5
5381,one_line,furthest,True,6,surround,metro_platform,side,10,10
5382,one_line,furthest,True,6,surround,station_exit,main,3,2
5383,one_line,furthest,True,6,surround,station_exit,main,3,5
5384,one_line,furthest,True,6,surround,station_exit,main,3,10
5385,one_line,furthest,True,6,surround,station_exit,main,5,2
5386,one_line,furthest,True,6,surround,station_exit,main,5,5
5387,one_line,furthest,True,6,surround,station_exit,main,5,10
5388,one_line,furthest,True,6,surround,station_exit,main,10,2
5389,one_line,furthest,True,6,surround,station_exit,main,10,5
5390,one_line,furthest,True,6,surround,station_exit,main,10,10
5391,one_line,furthest,True,6,surround,station_exit,side,3,2
5392,one_line,furthest,True,6,surround,station_exit,side,3,5
5393,one_line,furthest,True,6,surround,station_exit,side,3,10
5394,one_line,furthest,True,6,surround,station_exit,side,5,2
5395,one_line,furthest,True,6,surround,station_exit,side,5,5
5396,one_line,furthest,True,6,surround,station_exit,side,5,10
5397,one_line,furthest,True,6,surround,station_exit,side,10,2
5398,one_line,furthest,True,6,surround,station_exit,side,10,5
5399,one_line,furthest,True,6,surround,station_exit,side,10,10
5400,one_line,furthest,True,10,furthest,metro_platform,main,3,2
5401,one_line,furthest,True,10,furthest,metro_platform,main,3,5
5402,one_line,furthest,True,10,furthest,metro_platform,main,3,10
5403,one_line,furthest,True,10,furthest,metro_platform,main,5,2
5404,one_line,furthest,True,10,furthest,metro_platform,main,5,5
5405,one_line,furthest,True,10,furthest,metro_platform,main,5,10
5406,one_line,furthest,True,10,furthest,metro_platform,main,10,2
5407,one_line,furthest,True,10,furthest,metro_platform,main,10,5
5408,one_line,furthest,True,10,furthest,metro_platform,main,10,10
5409,one_line,furthest,True,10,furthest,metro_platform,side,3,2
5410,one_line,furthest,True,10,furthest,metro_platform,side,3,5
5411,one_line,furthest,True,10,furthest,metro_platform,side,3,10
5412,one_line,furthest,True,10,furthest,metro_platform,side,5,2
5413,one_line,furthest,True,10,furthest,metro_platform,side,5,5
5414,one_line,furthest,True,10,furthest,metro_platform,side,5,10
5415,one_line,furthest,True,10,furthest,metro_platform,side,10,2
5416,one_line,furthest,True,10,furthest,metro_platform,side,10,5
5417,one_line,furthest,True,10,furthest,metro_platform,side,10,10
5418,one_line,furthest,True,10,furthest,station_exit,main,3,2
5419,one_line,furthest,True,10,furthest,station_exit,main,3,5
5420,one_line,furthest,True,10,furthest,station_exit,main,3,10
5421,one_line,furthest,True,10,furthest,station_exit,main,5,2
5422,one_line,furthest,True,10,furthest,station_exit,main,5,5
5423,one_line,furthest,True,10,furthest,station_exit,main,5,10
5424,one_line,furthest,True,10,furthest,station_exit,main,10,2
5425,one_line,furthest,True,10,furthest,station_exit,main,10,5
5426,one_line,furthest,True,10,furthest,station_exit,main,10,10
5427,one_line,furthest,True,10,furthest,station_exit,side,3,2
5428,one_line,furthest,True,10,furthest,station_exit,side,3,5
5429,one_line,furthest,True,10,furthest,station_exit,side,3,10
5430,one_line,furthest,True,10,furthest,station_exit,side,5,2
5431,one_line,furthest,True,10,furthest,station_exit,side,5,5
5432,one_line,furthest,True,10,furthest,station_exit,side,5,10
5433,one_line,furthest,True,10,furthest,station_exit,side,10,2
5434,one_line,furthest,True,10,furthest,station_exit,side,10,5
5435,one_line,furthest,True,10,furthest,station_exit,side,10,10
5436,one_line,furthest,True,10,largest,metro_platform,main,3,2
5437,one_line,furthest,True,10,largest,metro_platform,main,3,5
5438,one_line,furthest,True,10,largest,metro_platform,main,3,10
5439,one_line,furthest,True,10,largest,metro_platform,main,5,2
5440,one_line,furthest,True,10,largest,metro_platform,main,5,5
5441,one_line,furthest,True,10,largest,metro_platform,main,5,10
5442,one_line,furthest,True,10,largest,metro_platform,main,10,2
5443,one_line,furthest,True,10,largest,metro_platform,main,10,5
5444,one_line,furthest,True,10,largest,metro_platform,main,10,10
5445,one_line,furthest,True,10,largest,metro_platform,side,3,2
5446,one_line,furthest,True,10,largest,metro_platform,side,3,5
5447,one_line,furthest,True,10,largest,metro_platform,side,3,10
5448,one_line,furthest,True,10,largest,metro_platform,side,5,2
5449,one_line,furthest,True,10,largest,metro_platform,side,5,5
5450,one_line,furthest,True,10,largest,metro_platform,side,5,10
5451,one_line,furthest,True,10,largest,metro_platform,side,10,2
5452,one_line,furthest,True,10,largest,metro_platform,side,10,5
5453,one_line,furthest,True,10,largest,metro_platform,side,10,10
5454,one_line,furthest,True,10,largest,station_exit,main,3,2
5455,one_line,furthest,True,10,largest,station_exit,main,3,5
5456,one_line,furthest,True,10,largest,station_exit,main,3,10
5457,one_line,furthest,True,10,largest,station_exit,main,5,2
5458,one_line,furthest,True,10,largest,station_exit,main,5,5
5459,one_line,furthest,True,10,largest,station_exit,main,5,10
5460,one_line,furthest,True,10,largest,station_exit,main,10,2
5461,one_line,furthest,True,10,largest,station_exit,main,10,5
5462,one_line,furthest,True,10,largest,station_exit,main,10,10
5463,one_line,furthest,True,10,largest,station_exit,side,3,2
5464,one_line,furthest,True,10,largest,station_exit,side,3,5
5465,one_line,furthest,True,10,largest,station_exit,side,3,10
5466,one_line,furthest,True,10,largest,station_exit,side,5,2
5467,one_line,furthest,True,10,largest,station_exit,side,5,5
5468,one_line,furthest,True,10,largest,station_exit,side,5,10
5469,one_line,furthest,True,10,largest,station_exit,side,10,2
5470,one_line,furthest,True,10,largest,station_exit,side,10,5
5471,one_line,furthest,True,10,largest,station_exit,side,10,10
5472,one_line,furthest,True,10,surround,metro_platform,main,3,2
5473,one_line,furthest,True,10,surround,metro_platform,main,3,5
5474,one_line,furthest,True,10,surround,metro_platform,main,3,10
5475,one_line,furthest,True,10,surround,metro_platform,main,5,2
5476,one_line,furthest,True,10,surround,metro_platform,main,5,5
5477,one_line,furthest,True,10,surround,metro_platform,main,5,10
5478,one_line,furthest,True,10,surround,metro_platform,main,10,2
5479,one_line,furthest,True,10,surround,metro_platform,main,10,5
5480,one_line,furthest,True,10,surround,metro_platform,main,10,10
5481,one_line,furthest,True,10,surround,metro_platform,side,3,2
5482,one_line,furthest,True,10,surround,metro_platform,side,3,5
5483,one_line,furthest,True,10,surround,metro_platform,side,3,10
5484,one_line,furthest,True,10,surround,metro_platform,side,5,2
5485,one_line,furthest,True,10,surround,metro_platform,side,5,5
5486,one_line,furthest,True,10,surround,metro_platform,side,5,10
5487,one_line,furthest,True,10,surround,metro_platform,side,10,2
5488,one_line,furthest,True,10,surround,metro_platform,side,10,5
5489,one_line,furthest,True,10,surround,metro_platform,side,10,10
5490,one_line,furthest,True,10,surround,station_exit,main,3,2
5491,one_line,furthest,True,10,surround,station_exit,main,3,5
5492,one_line,furthest,True,10,surround,station_exit,main,3,10
5493,one_line,furthest,True,10,surround,station_exit,main,5,2
5494,one_line,furthest,True,10,surround,station_exit,main,5,5
5495,one_line,furthest,True,10,surround,station_exit,main,5,10
5496,one_line,furthest,True,10,surround,station_exit,main,10,2
5497,one_line,furthest,True,10,surround,station_exit,main,10,5
5498,one_line,furthest,True,10,surround,station_exit,main,10,10
5499,one_line,furthest,True,10,surround,station_exit,side,3,2
5500,one_line,furthest,True,10,surround,station_exit,side,3,5
5501,one_line,furthest,True,10,surround,station_exit,side,3,10
5502,one_line,furthest,True,10,surround,station_exit,side,5,2
5503,one_line,furthest,True,10,surround,station_exit,side,5,5
5504,one_line,furthest,True,10,surround,station_exit,side,5,10
5505,one_line,furthest,True,10,surround,station_exit,side,10,2
5506,one_line,furthest,True,10,surround,station_exit,side,10,5
5507,one_line,furthest,True,10,surround,station_exit,side,10,10
5508,one_line,furthest,False,3,furthest,metro_platform,main,3,2
5509,one_line,furthest,False,3,furthest,metro_platform,main,3,5
5510,one_line,furthest,False,3,furthest,metro_platform,main,3,10
5511,one_line,furthest,False,3,furthest,metro_platform,main,5,2
5512,one_line,furthest,False,3,furthest,metro_platform,main,5,5
5513,one_line,furthest,False,3,furthest,metro_platform,main,5,10
5514,one_line,furthest,False,3,furthest,metro_platform,main,10,2
5515,one_line,furthest,False,3,furthest,metro_platform,main,10,5
5516,one_line,furthest,False,3,furthest,metro_platform,main,10,10
5517,one_line,furthest,False,3,furthest,metro_platform,side,3,2
5518,one_line,furthest,False,3,furthest,metro_platform,side,3,5
5519,one_line,furthest,False,3,furthest,metro_platform,side,3,10
5520,one_line,furthest,False,3,furthest,metro_platform,side,5,2
